vehicle_id,origin,destination
57376,90577,84963
57377,47561,84910
57378,78650,95275
57379,93365,38245
57380,91377,33885
57381,91927,96571
57382,93780,79138
57383,39934,47091
57384,86803,75907
57385,79834,39294
57386,96620,45115
57387,37001,52922
57388,85206,50798
57389,54236,90045
57390,65505,51818
57391,90101,90044
57392,74707,93211
57393,95340,90895
57394,95411,98401
57395,13632,51499
57396,37857,92175
57397,55125,74701
57398,34850,39209
57399,75850,43450
57400,42013,80037
57401,98956,37000
57402,117549,89851
57403,59466,47661
57404,88987,72881
57405,96616,47030
57406,75583,78474
57407,93213,80175
57408,91922,94015
57409,34864,86339
57410,89796,41486
57411,94148,93233
57412,74030,75382
57413,84645,44267
57414,69167,74133
57415,95201,71692
57416,43272,96422
57417,92397,48093
57418,15384,71429
57419,43851,92038
57420,50578,82392
57421,89331,94148
57422,79887,76120
57423,44510,84421
57424,84557,78977
57425,81313,91984
57426,32993,42421
57427,81212,77976
57428,79759,84970
57429,38895,53043
57430,67972,38511
57431,119400,39492
57432,49420,46437
57433,94870,45189
57434,99623,39863
57435,26131,74927
57436,81761,74131
57437,90846,84355
57438,96709,52741
57439,94932,49008
57440,53273,53203
57441,94608,48841
57442,44433,32002
57443,98500,31716
57444,52801,86728
57445,62254,54171
57446,49278,54751
57447,52635,32839
57448,115715,32448
57449,42740,78977
57450,55980,44451
57451,88853,39208
57452,52100,46737
57453,68931,47112
57454,30589,90440
57455,89684,34902
57456,51746,49540
57457,86230,85437
57458,57200,88961
57459,93952,32381
57460,95255,35961
57461,54468,77532
57462,73729,51747
57463,99439,86634
57464,30236,34349
57465,87056,97826
57466,23370,39775
57467,90319,85807
57468,54130,99166
57469,88563,74268
57470,112601,82468
57471,90206,30776
57472,84246,32213
57473,26408,44387
57474,51985,74365
57475,32474,94364
57476,80744,84708
57477,10246,43206
57478,48999,90893
57479,103470,72812
57480,52215,42677
57481,76635,43056
57482,93955,53570
57483,52228,35536
57484,24807,46029
57485,46242,50348
57486,73221,95000
57487,30269,67621
57488,47511,1241
57489,86728,84775
57490,93278,91083
57491,94362,87853
57492,55282,53718
57493,64809,43798
57494,80391,49881
57495,45891,93694
57496,80878,48540
57497,77401,39966
57498,96467,78745
57499,42102,32733
57500,85801,53921
57501,67492,79121
57502,91312,31716
57503,84855,30511
57504,84953,50432
57505,34861,78475
57506,74500,72864
57508,30592,96438
57509,77272,43550
57510,55691,80408
57511,79357,47232
57512,97518,98348
57513,76005,80859
57514,64845,33687
57515,98873,77970
57516,66358,75075
57517,47423,98972
57518,92072,40122
57519,80974,71122
57520,89292,45410
57521,54038,86433
57522,95520,91111
57523,32948,42919
57524,93996,38511
57525,103334,34399
57526,13211,33270
57527,12120,50516
57528,44231,88503
57529,98830,30183
57530,69895,93971
57531,65958,97508
57532,42311,46774
57533,91106,53919
57534,76700,81654
57535,38508,40317
57536,30483,52264
57537,89318,41288
57538,96731,34815
57539,12154,52635
57540,102704,54127
57541,88991,74964
57542,32981,49549
57543,9408,51759
57544,43836,44263
57545,95263,52250
57546,51643,90876
57547,79358,38400
57548,48153,33937
57549,106859,47111
57550,78366,46648
57551,93001,92641
57552,91470,46421
57553,87856,30128
57554,92568,46597
57555,85769,39394
57556,90101,92071
57557,30769,48841
57558,77468,87046
57559,42564,92901
57560,76898,80729
57561,97962,30969
57562,96781,54495
57563,7207,53311
57564,68353,48186
57565,13632,48540
57566,45891,41904
57567,98040,96740
57568,76850,48568
57569,94156,38624
57570,82388,96560
57571,52215,78977
57572,66473,95378
57573,79363,34554
57574,81284,45001
57575,40939,87943
57576,90076,89445
57577,87857,38000
57578,50690,96801
57579,48191,49048
57580,77974,46856
57581,66706,80051
57582,91754,48540
57583,48785,40595
57584,51011,48304
57585,75927,78869
57586,52822,38269
57587,68152,45707
57588,80691,50206
57589,30562,82154
57590,15535,53542
57591,66162,48174
57592,96290,45407
57593,5346,78466
57594,93017,72841
57595,11540,40081
57596,68228,99462
57597,56526,33630
57598,43516,72881
57599,46064,51167
57600,52498,35046
57601,48569,30917
57602,86027,72863
57603,12307,33515
57604,75780,48580
57605,98082,76844
57606,91883,46240
57607,47112,75601
57608,55157,96986
57609,50977,41634
57610,41391,98008
57611,94018,44621
57612,55598,46847
57613,3895,50819
57614,26124,73505
57615,7131,95436
57616,88585,31424
57617,64149,45159
57618,78275,30134
57619,45602,53285
57620,26712,44655
57621,91376,72881
57622,46419,51557
57623,85304,36129
57624,56197,72882
57625,81022,93969
57626,68452,84494
57627,86339,91162
57628,53785,35896
57629,1389,86835
57630,32610,37074
57631,63798,72419
57632,53326,69409
57633,1830,85323
57634,34815,49372
57635,96530,89268
57636,97083,47704
57637,40529,71415
57638,104403,75141
57639,33182,35191
57640,92604,49746
57641,4834,72096
57642,51379,85868
57643,102960,82451
57644,116793,92761
57645,99339,70944
57646,55686,92488
57647,95254,34811
57648,30508,50914
57649,65500,30784
57650,51257,51262
57651,7110,96583
57652,32691,71171
57653,77976,41487
57654,79837,31998
57655,96146,82306
57656,69408,71403
57657,63934,76383
57658,103470,30171
57659,92881,34117
57660,45093,99143
57661,72512,95370
57662,53055,49279
57663,96801,75871
57664,47562,46658
57665,96927,47659
57666,44057,73708
57667,64134,81704
57668,51903,54556
57669,91164,46787
57670,45891,49327
57671,84880,48568
57672,45891,37299
57673,119403,80407
57674,92606,39695
57675,41375,54333
57676,94722,75383
57677,72419,38448
57678,73710,92489
57679,57786,77269
57680,56235,37125
57681,94209,53090
57682,39411,78909
57683,36824,79317
57684,51869,38679
57685,40640,82356
57686,79887,31444
57687,53840,82189
57688,99420,79704
57689,64502,82620
57690,62912,75876
57691,74543,51301
57692,45404,91353
57693,52712,30236
57694,94025,71502
57695,97529,40831
57696,78571,79704
57697,82119,45698
57698,43272,73435
57699,14204,34560
57700,116559,97853
57701,42232,47140
57702,79520,37001
57703,30567,75706
57704,83250,98865
57705,63216,72870
57706,78573,39724
57707,117674,42792
57708,98037,45683
57709,32759,49371
57710,107152,92787
57711,50773,76193
57712,94724,45702
57713,72097,36053
57714,30484,74817
57715,52277,43757
57716,87979,48187
57717,55742,50147
57718,52249,53493
57719,51903,84976
57720,90937,53455
57721,88340,83349
57722,66238,33305
57723,102341,88427
57724,85428,44435
57725,80234,44157
57726,81314,70635
57727,51901,30817
57728,45151,90046
57729,8609,40378
57730,35033,77589
57731,60064,83549
57732,96889,31996
57733,96616,97584
57734,60628,53087
57735,27280,39203
57736,37170,99227
57737,45429,37003
57738,48231,69376
57739,59081,92872
57740,84298,99602
57741,94444,44993
57742,97252,82011
57743,41486,88505
57744,99652,53344
57745,50213,54028
57746,36930,96672
57747,88175,31805
57748,32562,79704
57749,47526,38336
57750,75819,47112
57751,71225,70934
57752,90046,81687
57753,54171,32487
57754,48196,86326
57755,1191,71193
57756,79360,44632
57757,53685,32889
57758,13467,91414
57759,79646,36682
57760,49822,38809
57761,91447,81488
57762,79167,53947
57763,88234,74563
57764,91705,72512
57765,29012,31805
57766,48811,52723
57767,26151,71238
57768,85977,71993
57769,69784,75509
57770,96620,94995
57771,85646,43935
57772,40507,88488
57773,68720,38780
57774,82512,81654
57775,53756,54219
57776,38014,43062
57777,51006,51555
57778,87159,39412
57779,66279,96517
57780,116015,80560
57781,44608,40393
57782,96146,72355
57783,100092,93944
57784,45198,53056
57785,92563,90002
57786,89094,33405
57787,34895,84087
57788,80486,75497
57789,65850,49034
57790,89574,44414
57791,10495,79029
57792,95205,49371
57793,50292,53537
57794,89486,80214
57795,38427,77718
57796,41527,38742
57797,80234,35789
57798,91283,48935
57799,4874,82067
57800,69891,79841
57801,65823,96616
57802,88366,93080
57803,80081,95000
57804,81539,41300
57805,112832,47912
57806,62903,98820
57807,32588,45698
57808,50242,30798
57809,91446,86025
57810,65598,38680
57811,96089,35523
57812,52235,72512
57813,41989,47407
57814,77110,94726
57815,92635,35993
57816,51011,79327
57817,23578,37660
57818,100207,84964
57819,54810,49932
57820,74271,46884
57821,25556,73796
57822,34771,39428
57823,38084,46924
57824,33383,62723
57825,44398,93171
57826,99513,36908
57827,16374,50818
57828,78238,33397
57829,93001,92180
57830,81312,45894
57831,91719,38373
57832,66162,78275
57833,80114,52947
57834,78213,49034
57835,91935,48230
57836,89605,52689
57837,14491,53202
57838,10280,79670
57839,23966,92978
57840,46479,75023
57841,76792,30491
57842,117461,93592
57843,94870,47791
57844,80142,74870
57845,99482,79578
57846,42680,90065
57847,89265,71196
57848,76778,87064
57849,89105,35982
57850,69167,49621
57851,30795,48409
57852,68097,85807
57853,48847,34155
57854,88381,34157
57855,59890,33483
57856,112305,97525
57857,88177,37000
57858,87068,88455
57859,67228,45092
57860,25112,32414
57861,47112,79079
57862,52235,35355
57863,46331,31133
57864,77170,92644
57865,58576,32692
57866,90672,30630
57867,31915,30605
57868,64149,50211
57869,89879,34627
57870,93763,33369
57871,87579,48315
57872,96911,92642
57873,9683,41288
57874,55267,45089
57875,57730,70930
57876,76652,47031
57877,25536,44715
57878,91470,52100
57879,51665,41284
57880,81210,72512
57881,117679,31274
57882,47068,38689
57883,70930,52335
57884,31466,49240
57885,66273,49681
57886,54698,84298
57887,35937,30816
57888,53743,35937
57889,45092,89760
57890,28958,88587
57891,15938,38812
57892,87979,90364
57893,54236,96515
57894,95191,35959
57895,99144,96995
57896,57783,45622
57897,45183,48961
57898,89879,72873
57899,65911,38741
57900,47102,52215
57901,83187,75384
57902,52006,31715
57903,12837,53021
57904,68084,37330
57905,34799,54285
57906,24750,74813
57907,14750,39394
57908,43554,98230
57909,11575,39208
57910,43062,37672
57911,103403,92990
57912,91441,35975
57913,39704,88961
57914,89586,31716
57915,26087,88553
57916,82400,96420
57917,95849,38804
57918,59459,45524
57919,89662,47667
57920,30121,91841
57921,24774,92460
57922,96508,75454
57923,50341,37120
57924,60545,84688
57925,71029,83408
57926,46361,86083
57927,87235,45721
57928,45893,49509
57929,95081,31424
57930,72754,87046
57931,97753,84559
57932,52351,92474
57933,72884,75563
57934,84637,30139
57935,62535,48431
57936,96805,98889
57937,38943,80396
57938,92004,47701
57939,43039,30660
57940,82645,34459
57941,65985,86339
57943,74701,78420
57944,96616,32793
57945,86266,75876
57946,49287,42329
57947,41230,54509
57948,49898,37156
57949,75740,89718
57950,44796,47225
57951,9853,90853
57952,44736,74535
57953,70104,50349
57954,90952,95801
57955,77110,47816
57956,66477,49372
57957,75984,48414
57958,114766,93236
57959,60025,32853
57960,66866,93211
57961,8214,92828
57962,39724,52055
57963,85346,43550
57964,34648,94008
57965,93648,93835
57966,38562,32685
57967,31424,78229
57968,39720,44398
57969,53344,56438
57970,76528,85668
57971,34966,96517
57972,86896,85874
57973,72098,91883
57974,97962,78239
57975,98051,80836
57976,48445,50411
57977,83205,75121
57978,46493,32464
57979,83020,93017
57980,35964,95423
57981,78227,70826
57982,46638,86102
57983,87918,72031
57984,50843,48785
57985,49016,39204
57986,93362,45863
57987,52264,43551
57988,77535,38640
57989,114596,32448
57990,94491,33534
57991,14660,78340
57992,118708,44672
57993,77401,46746
57994,24511,77401
57995,67445,53733
57996,60792,36152
57997,50581,73365
57998,90080,49241
57999,104076,47078
58000,84684,83572
58001,42453,70767
58002,90853,77544
58003,77347,45605
58004,95574,48421
58005,39705,95010
58006,41414,89739
58007,46401,85807
58008,84758,78302
58009,93600,34707
58010,14906,98303
58011,42891,42680
58012,65232,90297
58013,79221,93017
58014,101956,50089
58016,4644,70827
58017,51968,52862
58018,98581,85874
58019,59712,91588
58020,63364,91081
58021,78163,98865
58022,46506,87966
58023,24177,73619
58024,75876,88587
58025,84309,89502
58026,95201,84370
58027,26724,48839
58028,75980,57783
58029,68397,81210
58030,47746,93963
58031,34935,37566
58032,49287,31715
58033,91081,46762
58034,39218,90798
58035,91311,94417
58036,80826,90237
58037,97571,50733
58038,74705,97034
58039,74246,84355
58040,73499,35551
58041,47615,50242
58042,30224,96235
58043,39666,91311
58044,31746,91189
58045,49432,33434
58046,53839,48552
58047,79185,88058
58048,84942,76368
58049,95625,76310
58050,30235,93195
58051,88668,81531
58052,115609,47239
58053,53756,97712
58054,97489,80830
58055,106790,94978
58056,43321,29984
58057,77723,94996
58058,54030,75382
58059,73267,61806
58060,43259,80040
58061,85336,97509
58062,42919,46964
58063,90584,54269
58064,89468,88586
58065,55413,44278
58066,64852,81797
58067,16019,81007
58068,58815,95378
58069,99059,44265
58070,93605,90041
58071,98784,49080
58072,75106,72881
58073,55413,50501
58074,60738,31423
58075,34826,89610
58076,99031,78340
58077,98686,53475
58078,67323,45886
58079,76990,39720
58080,32839,39203
58081,91283,48643
58082,94741,52308
58083,74377,36708
58084,85496,71965
58085,73067,44246
58086,84860,50154
58087,94329,78392
58088,30696,49361
58089,91377,44597
58090,51344,91081
58091,79364,34815
58092,68084,77620
58093,96660,48221
58094,85260,82594
58095,13229,73307
58096,27881,53157
58097,112598,84758
58098,96668,50054
58099,100096,95302
58100,1634,45781
58101,66860,49649
58102,46486,81379
58103,96677,36954
58104,45891,72841
58105,46888,37113
58106,76781,96995
58107,45891,47701
58108,79922,52356
58109,31838,46654
58110,56938,53731
58111,53718,70744
58112,36238,84370
58113,43372,44265
58114,26178,72053
58115,95919,54124
58116,77653,95617
58117,40768,91488
58118,45246,94591
58119,82537,29995
58120,6942,49238
58121,28239,53766
58122,72881,41483
58123,77728,43017
58124,86954,98812
58125,8842,85716
58126,89745,45534
58127,24752,46237
58128,89662,33534
58129,65434,94724
58130,36511,38003
58131,46268,98101
58132,92289,75577
58133,99828,33384
58134,34815,47682
58135,69884,30519
58136,49495,95086
58137,96569,92489
58138,49125,30427
58139,48097,75737
58140,88530,42026
58141,82466,30804
58142,81964,79821
58143,30491,39424
58144,66702,75936
58145,70516,53208
58146,84187,46852
58147,69409,75919
58148,36830,45587
58149,54751,84666
58150,7338,49741
58151,59090,36888
58152,77658,35575
58153,93430,38063
58154,84688,51374
58155,33580,74647
58156,94362,31868
58157,26282,30124
58158,84355,29964
58159,39412,88915
58160,53696,80029
58161,80726,51619
58162,71342,96308
58163,42759,48839
58164,91363,49932
58165,80878,93233
58166,84019,36069
58167,83697,38169
58168,27263,42647
58169,78275,54804
58170,86323,88068
58171,94457,37617
58172,46279,97313
58173,96926,79705
58174,93175,97952
58175,78216,52451
58176,88428,40774
58177,14645,92881
58178,41189,38503
58179,53306,43322
58180,81924,47987
58181,62893,87570
58182,82482,54133
58183,99513,73764
58184,72347,80201
58185,77653,76991
58186,49954,77787
58187,48408,44398
58188,107357,40883
58189,80839,44159
58190,80995,86140
58191,69749,44260
58192,67091,45891
58193,96235,78782
58194,55258,77401
58195,72100,45096
58196,49466,54406
58197,37544,37175
58198,78706,91015
58199,88587,36440
58200,84858,85668
58201,71196,77446
58202,83690,93213
58203,42311,94722
58204,42759,31714
58205,60742,91070
58206,72100,52284
58207,92004,84953
58208,80389,45287
58209,69779,40377
58210,93937,54556
58211,87279,30482
58212,94765,71235
58213,39137,87943
58214,95341,48265
58215,32691,39492
58216,86305,73659
58217,34826,31377
58218,76808,54473
58219,64871,42523
58220,15020,32881
58221,96801,34742
58222,115648,97578
58223,32001,43619
58224,91106,72346
58225,50848,47026
58226,49786,80395
58227,104332,92496
58228,53486,92641
58229,66687,32899
58230,72344,98741
58231,67346,79705
58232,54491,44627
58233,65958,72873
58234,66830,86727
58235,7802,41245
58236,79364,33885
58237,39023,48893
58238,27211,75905
58239,1775,30295
58240,88831,81631
58241,99646,32868
58242,27098,81628
58243,48199,91081
58244,86084,40241
58245,27543,84557
58246,62014,39434
58247,56472,81490
58248,6717,94724
58249,115839,30602
58250,61777,30643
58251,91436,37184
58252,92152,80148
58253,90206,40356
58254,51917,52723
58255,72509,107757
58256,91974,53271
58257,68065,38680
58258,46924,86003
58259,30235,48971
58260,35982,77741
58261,95073,89688
58262,30784,117680
58263,75961,96063
58264,51847,30840
58265,35035,39720
58266,38507,52356
58267,12169,30825
58268,53026,49332
58269,48732,79433
58270,7335,96104
58271,38041,50780
58272,91441,50950
58273,52228,49965
58274,50690,95000
58275,85009,90458
58276,62290,88503
58277,69408,33919
58278,58567,93176
58279,87513,44414
58280,93067,39772
58281,90298,82105
58282,115871,44882
58283,28813,30139
58284,48445,47064
58285,93365,91008
58286,67445,80729
58287,96290,98666
58288,100838,53540
58289,93999,81793
58290,58738,48540
58291,33222,95431
58292,37176,47239
58293,92812,90798
58294,108280,79039
58295,96341,40323
58296,81211,38323
58297,59105,39602
58298,102509,78969
58299,11147,77197
58300,88853,38233
58301,65842,53731
58302,36920,95010
58303,77067,90243
58304,81187,46587
58305,92110,97401
58306,88381,44982
58307,23383,48566
58308,62609,94575
58309,109541,30134
58310,26932,44652
58311,84027,44705
58312,86083,65226
58313,42912,42825
58314,39486,84087
58315,48656,84905
58316,44226,77490
58317,98889,71430
58318,42680,79039
58319,33291,96107
58320,7036,70914
58321,33796,32288
58322,42979,44662
